location_id,project_id,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency
1330431307,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330431308,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330431309,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330431313,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330433055,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433056,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433058,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433061,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433063,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433069,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433071,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433095,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433096,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433097,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433098,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433099,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433100,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433101,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433102,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433103,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433115,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433120,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433121,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433147,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433152,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330433203,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435418,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435419,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435420,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435421,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435422,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330435423,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435424,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435425,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435426,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435427,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435428,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330435429,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435430,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435431,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435432,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435433,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330435439,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330440758,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330440761,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330440764,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330440765,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330440769,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330440836,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330442849,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330447806,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330447807,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330447813,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330447871,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330450782,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330450783,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330450789,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330450790,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330451453,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330451454,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452599,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452600,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452601,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452602,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452603,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452604,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452605,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452606,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452607,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452608,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452611,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452612,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452613,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452614,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452616,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452617,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452618,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452619,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452621,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452622,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330452638,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330452639,CM61-BEAD-WA-26-96212-068,1,50,1000,1000,1
1330454730,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454731,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454732,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454733,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454768,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454776,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454781,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454785,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454786,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454791,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454792,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454793,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454794,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454795,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454796,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454797,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454798,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454799,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454800,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454801,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454817,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454820,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454829,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1330454929,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454930,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454931,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454932,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454933,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454934,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454935,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454936,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330454937,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330457717,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330457718,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330457720,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330457726,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1330457727,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1409584038,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1409585571,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1414855173,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1414855181,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1414855234,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1414855239,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1414855240,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1414858276,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1468642674,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1468642722,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1468642781,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1468642788,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468642800,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468642804,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468642826,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468642845,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468642848,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468643118,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468643141,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468643158,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468643167,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468643190,CM61-BEAD-WA-26-96212-068,0,50,1000,1000,1
1468651064,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1490293307,CM61-BEAD-WA-26-96212-068,0,71,20,100,1
1288875771,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875796,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875799,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875802,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875806,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875849,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875876,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875878,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875880,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288875898,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288875899,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875900,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288875906,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875907,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875909,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875910,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875911,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875912,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875913,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875915,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875926,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875927,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875928,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875929,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875949,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875957,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288875968,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288875989,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288875996,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288875998,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876002,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876007,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876011,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876012,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876026,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876030,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876031,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876034,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876035,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876037,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876038,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876039,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876040,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876049,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876059,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876066,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876067,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876068,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876071,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876077,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876081,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876082,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876084,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876098,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876099,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876107,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876108,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876109,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876110,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876111,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876112,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876118,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876161,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876229,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876280,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876281,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876282,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876283,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876284,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876285,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876288,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876289,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876396,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876402,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876407,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876408,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876409,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876410,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876411,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876414,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876418,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876419,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876420,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876421,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876422,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876424,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876429,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876439,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876442,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876443,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876511,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876512,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876519,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876520,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876522,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876524,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876525,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876526,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876530,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876533,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876539,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876548,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876549,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876550,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876559,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876564,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876566,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876577,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876594,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876595,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876597,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876608,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876610,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876611,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876620,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876621,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876622,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876623,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876624,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876625,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876626,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876642,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876644,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876690,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876691,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876692,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876696,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876702,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876713,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876715,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876742,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876743,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876744,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876745,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876747,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876748,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876749,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876750,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876751,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876752,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876753,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876755,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876756,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876757,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876763,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876767,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876772,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876773,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876774,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876775,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876776,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876786,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876787,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876788,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876789,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876791,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876792,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876793,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876794,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876795,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876796,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876797,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876798,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876799,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876802,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876809,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876811,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876813,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876819,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876820,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876823,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876824,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876825,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876827,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876828,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876829,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876840,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876841,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876845,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876846,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876847,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876848,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876849,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876850,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876851,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876852,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876853,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876854,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876855,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876856,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876857,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876858,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876859,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876860,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876862,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876863,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876864,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876865,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876866,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876867,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876868,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876869,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876870,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876871,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876872,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876873,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876874,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876875,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876876,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876877,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876879,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876880,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876881,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876882,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876883,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876884,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876885,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876886,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876888,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876894,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876898,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876899,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876900,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876902,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876904,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876906,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876909,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876910,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876917,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876925,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876929,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876963,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876964,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876965,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
1288876976,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876977,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288876984,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877006,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877014,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877018,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877019,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877030,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877042,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877096,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877115,CM61-BEAD-WA-26-96212-069,0,50,1000,1000,1
1288877164,CM61-BEAD-WA-26-96212-069,1,50,1000,1000,1
